(-0.47447082, -0.33925295, 2.048305)
(-0.47605774, -0.33974123, 2.046352)
(-0.6030719, -0.36757326, 2.1656146)
(-0.5033405, -0.38417482, 2.0439105)
(-0.5119159, -0.3797803, 2.0452533)
(-0.5070331, -0.3744092, 2.0417132)
(-0.49037048, -0.33681154, 2.0365863)
(-0.49372742, -0.33583498, 2.0365863)
(-0.49653503, -0.33485842, 2.0375628)
(-0.49851868, -0.33388186, 2.0385394)
(-0.4994342, -0.3329053, 2.0392718)
(-0.5566547, -0.29677248, 2.0782123)
(-0.55796695, -0.29677248, 2.079677)
(-0.5811603, -0.3070264, 2.0966449)
(-0.5795734, -0.31337404, 2.096889)
(-0.57810855, -0.316792, 2.0962787)
(-0.57047915, -0.3246045, 2.0819964)
(-0.5752399, -0.32802248, 2.0823627)
(-0.57859683, -0.2884717, 2.0877337)
(-0.57359195, -0.28651857, 2.086391)
(-0.57877994, -0.28895998, 2.0881)
(-0.587569, -0.32411623, 2.0873675)
(-0.5887897, -0.3226514, 2.0887103)
(-0.589339, -0.3221631, 2.0878558)
(-0.575423, -0.28798342, 2.1635394)
(-0.58409, -0.2938428, 2.1607318)
(-0.5898273, -0.32069826, 2.089809)
(-0.5617511, -0.301167, 2.0806537)
(-0.5820148, -0.30604982, 2.0960345)
(-0.58433414, -0.30604982, 2.0959125)
(-0.5848224, -0.30067873, 2.0954242)
(-0.58384585, -0.301167, 2.0954242)
(-0.5825641, -0.29579592, 2.0943255)
(-0.5820148, -0.29677248, 2.0944476)
(-0.58177066, -0.2914014, 2.0895648)
(-0.58433414, -0.29530764, 2.0902972)
(-0.5770099, -0.32851076, 2.0826068)
(-0.5755451, -0.32802248, 2.0819964)
(-0.5778644, -0.32851076, 2.0822406)
(-0.56303287, -0.30019045, 2.0815082)
(-0.5688312, -0.3226514, 2.0833392)
(-0.5676105, -0.32069826, 2.082973)
(-0.56767154, -0.32118654, 2.0837054)
(-0.5621784, -0.30507326, 2.0861468)
(-0.5624225, -0.30604982, 2.086391)
(-0.56315494, -0.30360842, 2.0854144)
(-0.5643146, -0.30214357, 2.082851)
(-0.55918765, -0.29481936, 2.086391)
(-0.559798, -0.2938428, 2.088344)
(-0.5596149, -0.29286623, 2.0873675)
(-0.58225894, -0.33485842, 2.0838275)
(-0.56748843, -0.32020998, 2.0827289)
(-0.56870914, -0.32118654, 2.0818744)
(-0.56925845, -0.3221631, 2.0816302)
(-0.5787189, -0.32802248, 2.0819964)
(-0.56974673, -0.32313967, 2.0815082)
(-0.56907535, -0.32313967, 2.0819964)
(-0.5710285, -0.3246045, 2.0816302)
(-0.5688312, -0.3226514, 2.0827289)
(-0.57340884, -0.2987256, 2.093227)
(-0.57078433, -0.29823732, 2.0929828)
(-0.5599201, -0.3172803, 2.077602)
(-0.56144595, -0.31532717, 2.0788226)
(-0.57151675, -0.28578615, 2.0850482)
(-0.57566714, -0.32362795, 2.0926166)
(-0.5766437, -0.32606936, 2.093471)
(-0.5868366, -0.30019045, 2.0905414)
(-0.57536197, -0.29433107, 2.0857806)
(-0.5724323, -0.2938428, 2.0855365)
(-0.5782306, -0.29530764, 2.0859027)
(-0.5807941, -0.29774904, 2.0867572)
(-0.56718326, -0.31386232, 2.0902972)
(-0.5794513, -0.31776857, 2.0868793)
(-0.5804279, -0.31532717, 2.0873675)
(-0.577193, -0.31776857, 2.086269)
(-0.57639956, -0.32899904, 2.0905414)
(-0.5749347, -0.32899904, 2.0887103)
(-0.5750568, -0.3246045, 2.090053)
(-0.5740802, -0.3275342, 2.088222)
(-0.56089664, -0.2987256, 2.0852923)
(-0.5623615, -0.29237795, 2.0890765)
(-0.56284976, -0.29481936, 2.0901752)
(-0.56388736, -0.29237795, 2.0888324)
(-0.56474185, -0.2933545, 2.0901752)
(-0.56645083, -0.29481936, 2.0906634)
(-0.5677936, -0.2962842, 2.09164)
(-0.568465, -0.2987256, 2.091762)
(-0.56089664, -0.30214357, 2.0868793)
(-0.5682819, -0.32948732, 2.0791888)
(-0.5604694, -0.30019045, 2.0873675)
(-0.56230044, -0.30360842, 2.0861468)
(-0.56211734, -0.30214357, 2.0857806)
(-0.561507, -0.30019045, 2.0856586)
(-0.56632876, -0.2914014, 2.0827289)
(-0.5683429, -0.29286623, 2.0841937)
(-0.56474185, -0.29237795, 2.0827289)
(-0.57029605, -0.29286623, 2.0850482)
(-0.5634601, -0.29286623, 2.083095)
(-0.57517886, -0.3250928, 2.0910296)
(-0.57530093, -0.3275342, 2.089931)
(-0.5556171, -0.30019045, 2.0762591)
(-0.5210407, -0.30849123, 2.0419574)
(-0.52526736, -0.31776857, 2.0443988)
(-0.4770343, -0.25990725, 2.0541644)
(-0.47660705, -0.25648928, 2.055141)
(-0.50623965, -0.2962842, 2.0365863)
(-0.49882385, -0.2938428, 2.034389)
(-0.46916077, -0.26479006, 2.0439105)
(-0.46830627, -0.26405764, 2.0452533)
(-0.46726868, -0.2650342, 2.0452533)
(-0.4683673, -0.26527834, 2.044765)
(-0.46848938, -0.26356936, 2.0487933)
(-0.46928284, -0.26454592, 2.0485492)
(-0.46824524, -0.26479006, 2.0472064)
(-0.46745178, -0.26454592, 2.0472064)
(-0.47074768, -0.2818799, 2.0392718)
(-0.47428772, -0.285542, 2.0368304)
(-0.47764465, -0.2806592, 2.036098)
(-0.47447082, -0.27748537, 2.037807)
(-0.4751422, -0.26454592, 2.0522113)
(-0.47453186, -0.26649904, 2.051601)
(-0.471297, -0.26552248, 2.0495257)
(-0.47245666, -0.26454592, 2.0495257)
(-0.47526428, -0.2613721, 2.05331)
(-0.4725177, -0.26308107, 2.0502582)
(-0.47691223, -0.26454592, 2.05331)
(-0.47611877, -0.26698732, 2.0528216)
(-0.4792926, -0.2584424, 2.0402484)
(-0.4751422, -0.26063967, 2.041225)
(-0.47556946, -0.26430178, 2.0402484)
(-0.47898743, -0.26356936, 2.0390277)
(-0.4680011, -0.29481936, 2.0404925)
(-0.47105286, -0.28993654, 2.0382953)
(-0.46873352, -0.28651857, 2.0402484)
(-0.46568176, -0.2909131, 2.0424457)
(-0.46250793, -0.29579592, 2.0439105)
(-0.46513245, -0.2992139, 2.0422015)
(-0.45890686, -0.30360842, 2.0419574)
(-0.45823547, -0.30019045, 2.041469)
(-0.45573303, -0.29970217, 2.039516)
(-0.45664856, -0.30214357, 2.0400043)
(-0.45512268, -0.2962842, 2.0409808)
(-0.45835754, -0.29823732, 2.0419574)
(-0.45243713, -0.29530764, 2.042934)
(-0.4515216, -0.29579592, 2.0424457)
(-0.45664856, -0.29579592, 2.043178)
(-0.4581134, -0.29481936, 2.0443988)
(-0.4535968, -0.29433107, 2.0443988)
(-0.45023987, -0.2962842, 2.0422015)
(-0.45188782, -0.2962842, 2.0402484)
(-0.452193, -0.29823732, 2.0382953)
(-0.4395587, -0.29726076, 2.0387836)
(-0.4398639, -0.29823732, 2.0365863)
(-0.45469543, -0.32655764, 2.0475726)
(-0.45835754, -0.32313967, 2.0476947)
(-0.45286438, -0.32411623, 2.0453753)
(-0.45664856, -0.32118654, 2.0459857)
(-0.44920227, -0.2992139, 2.036098)
(-0.45164368, -0.301167, 2.0368304)
(-0.4456012, -0.30019045, 2.0346332)
(-0.4466388, -0.30312014, 2.0339007)
(-0.45091125, -0.3402295, 2.0496478)
(-0.4404132, -0.29481936, 2.0443988)
(-0.44132873, -0.2938428, 2.044643)
(-0.43858215, -0.29530764, 2.0434222)
(-0.5870197, -0.40468264, 2.1844134)
(-0.5812824, -0.4183545, 2.1739154)
(-0.56645083, -0.43349123, 2.1537738)
(-0.55711246, -0.43837404, 2.1444964)
(-0.44340393, -0.27846193, 2.0439105)
(-0.4438922, -0.28139162, 2.0436664)
(-0.45963928, -0.2740674, 2.051723)
(-0.45384094, -0.27504396, 2.055141)
(-0.4503009, -0.27333498, 2.0511127)
(-0.45591614, -0.27260256, 2.0486712)
(-0.46098205, -0.2711377, 2.048061)
(-0.46464416, -0.27235842, 2.0520892)
(-0.46195862, -0.27504396, 2.0531878)
(-0.4560382, -0.2757764, 2.055385)
(-0.4532306, -0.2711377, 2.046474)
(-0.44749328, -0.27211428, 2.0485492)
(-0.44572327, -0.27357912, 2.0456195)
(-0.4517047, -0.2728467, 2.0436664)
(-0.46085998, -0.29042482, 2.0441546)
(-0.45573303, -0.2909131, 2.044643)
(-0.4506671, -0.2914014, 2.044643)
(-0.44639465, -0.2914014, 2.044643)
(-0.44547912, -0.29286623, 2.0441546)
(-0.44920227, -0.2938428, 2.0441546)
(-0.44480774, -0.2938428, 2.0439105)
(-0.4484088, -0.29433107, 2.0434222)
(-0.4476764, -0.29530764, 2.042934)
(-0.44779846, -0.29677248, 2.0422015)
(-0.44554016, -0.2962842, 2.0426898)
(-0.44602844, -0.29774904, 2.0426898)
(-0.44407532, -0.29481936, 2.0434222)
(-0.44175598, -0.31923342, 2.039516)
(-0.44303772, -0.3226514, 2.041469)
(-0.4490802, -0.28212404, 2.0424457)
(-0.44450256, -0.2831006, 2.0443988)
(-0.44377014, -0.28749514, 2.0453753)
(-0.44816467, -0.28651857, 2.0439105)
(-0.4534137, -0.28529787, 2.042934)
(-0.4544513, -0.27992678, 2.041469)
(-0.44206116, -0.29286623, 2.0450091)
(-0.44895813, -0.27992678, 2.0419574)
(-0.4492633, -0.27748537, 2.0417132)
(-0.4546344, -0.2777295, 2.0404925)
(-0.45512268, -0.2752881, 2.0402484)
(-0.46024963, -0.2769971, 2.041469)
(-0.45927307, -0.28334475, 2.0422015)
(-0.46580383, -0.28090334, 2.0417132)
(-0.46464416, -0.27357912, 2.041225)
(-0.4741046, -0.26771975, 2.03976)
(-0.47056457, -0.26479006, 2.0426898)
(-0.47001526, -0.2662549, 2.0426898)
(-0.4692218, -0.2679639, 2.0419574)
(-0.47312805, -0.27138186, 2.039516)
(-0.4772174, -0.2686963, 2.0385394)
(-0.47630188, -0.27260256, 2.0380511)
(-0.47050354, -0.2757764, 2.03976)
(-0.46769592, -0.2704053, 2.041225)
(-0.4688556, -0.26649904, 2.0436664)
(-0.46830627, -0.26576662, 2.0443988)
(-0.46806213, -0.2674756, 2.042934)
(-0.46757385, -0.26674318, 2.0439105)
(-0.46684143, -0.2686963, 2.0422015)
(-0.46641418, -0.2674756, 2.0434222)
(-0.46415588, -0.2691846, 2.0424457)
(-0.46440002, -0.2711377, 2.0417132)
(-0.46751282, -0.26649904, 2.0476947)
(-0.46562073, -0.26698732, 2.0474505)
(-0.46458313, -0.26723146, 2.0453753)
(-0.46647522, -0.26649904, 2.0462298)
(-0.46873352, -0.26552248, 2.048183)
(-0.46757385, -0.26601076, 2.046474)
(-0.46971008, -0.26698732, 2.0492816)
(-0.4676349, -0.2679639, 2.0495257)
(-0.47001526, -0.26479006, 2.0485492)
(-0.46891662, -0.2650342, 2.0472064)
(-0.46769592, -0.26552248, 2.0454974)
(-0.4673297, -0.2662549, 2.0452533)
(-0.46617004, -0.26698732, 2.044643)
(-0.46440002, -0.2679639, 2.0441546)
(-0.455672, -0.27333498, 2.0409808)
(-0.4601886, -0.2728467, 2.0404925)
(-0.46079895, -0.27089357, 2.0419574)
(-0.45695373, -0.27138186, 2.043178)
(-0.4614093, -0.26967287, 2.0436664)
(-0.46641418, -0.27309084, 2.0529437)
(-0.45805237, -0.27016115, 2.0456195)
(-0.4685504, -0.27016115, 2.0513568)
(-0.47068664, -0.2711377, 2.0520892)
(-0.46525452, -0.26942873, 2.0495257)
(-0.47294495, -0.26771975, 2.0512347)
(-0.4711139, -0.2686963, 2.0513568)
(-0.4745929, -0.2691846, 2.0520892)
(-0.47276184, -0.269917, 2.051845)
(-0.46238586, -0.26845217, 2.046596)
(-0.46006653, -0.27479982, 2.0402484)
(-0.45017883, -0.2752881, 2.0417132)
(-0.4443805, -0.27602053, 2.0441546)
(-0.4373004, -0.31142092, 2.0339007)
(-0.43998596, -0.31532717, 2.0370746)
(-0.4669635, -0.2650342, 2.0458636)
(-0.5265491, -0.18739748, 2.1394916)
(-0.46971008, -0.2633252, 2.0436664)
(-0.47502014, -0.2584424, 2.0542865)
(-0.4718463, -0.26112795, 2.0509906)
(-0.4774005, -0.25258303, 2.042934)
(-0.4721515, -0.24867678, 2.0443988)
(-0.46964905, -0.25258303, 2.0443988)
(-0.47386047, -0.25575686, 2.042934)
(-0.46549866, -0.25795412, 2.0441546)
(-0.46812317, -0.2613721, 2.0441546)
(-0.46641418, -0.2621045, 2.044765)
(-0.46336243, -0.2601514, 2.0443988)
(-0.4622638, -0.26186037, 2.0439105)
(-0.4653766, -0.26308107, 2.0452533)
(-0.46275207, -0.26234865, 2.0476947)
(-0.4575641, -0.2621045, 2.0490375)
(-0.4607379, -0.25893068, 2.0531878)
(-0.46568176, -0.25917482, 2.0511127)
(-0.46971008, -0.26039553, 2.0514789)
(-0.46671936, -0.26308107, 2.0487933)
(-0.46189758, -0.2633252, 2.0451312)
(-0.46531555, -0.26356936, 2.0473285)
(-0.45701477, -0.26283693, 2.046352)
(-0.53623843, -0.19276857, 2.1374164)
(-0.46543762, -0.2638135, 2.0461078)
(-0.46220276, -0.26308107, 2.0441546)
(-0.45713684, -0.2621045, 2.044643)
(-0.45780823, -0.26063967, 2.0441546)
(-0.4587848, -0.25819826, 2.043178)
(-0.46012756, -0.2555127, 2.0441546)
(-0.4647052, -0.2481885, 2.0453753)
(-0.4667804, -0.24330568, 2.0456195)
(-0.45731995, -0.24623537, 2.046474)
(-0.45890686, -0.24135256, 2.0458636)
(-0.45420715, -0.25331545, 2.0458636)
(-0.45298645, -0.25697756, 2.0443988)
(-0.4523761, -0.25941896, 2.0443988)
(-0.452193, -0.2613721, 2.0454974)
(-0.44291565, -0.2914014, 2.0452533)
(-0.44340393, -0.2962842, 2.0424457)
(-0.44096252, -0.29677248, 2.0417132)
(-0.4409015, -0.29970217, 2.0348773)
(-0.4373004, -0.29579592, 2.041225)
(-0.44297668, -0.30019045, 2.0334125)
(-0.44102356, -0.30019045, 2.0331683)
(-0.44120666, -0.30214357, 2.0321918)
(-0.44303772, -0.30263186, 2.032436)
(-0.4388263, -0.29970217, 2.0331683)
(-0.43949768, -0.30214357, 2.0317035)
(-0.43424866, -0.2987256, 2.0348773)
(-0.43406555, -0.30214357, 2.0329242)
(-0.4355304, -0.30751467, 2.03268)
(-0.4346759, -0.3040967, 2.03268)
(-0.44077942, -0.30360842, 2.0317035)
(-0.44297668, -0.30507326, 2.032436)
(-0.44505188, -0.30800295, 2.034389)
(-0.44883606, -0.30556154, 2.0358539)
(-0.52183414, -0.4422803, 2.114223)
(-0.452193, -0.26234865, 2.0470843)
(-0.45243713, -0.26161623, 2.0505023)
(-0.4655597, -0.25258303, 2.0562396)
(-0.4634845, -0.25526857, 2.0555072)
(-0.45902893, -0.2547803, 2.0577044)
(-0.46079895, -0.25282717, 2.0575824)
(-0.44810364, -0.2625928, 2.0526996)
(-0.4509723, -0.25941896, 2.0558734)
(-0.45554993, -0.25917482, 2.0539203)
(-0.44706604, -0.26283693, 2.0494037)
(-0.44669983, -0.2613721, 2.0476947)
(-0.44688293, -0.25868654, 2.046352)
(-0.4546344, -0.2547803, 2.0592914)
(-0.45683166, -0.2530713, 2.06039)
(-0.47306702, -0.25648928, 2.0547748)
(-0.4744098, -0.25404787, 2.0555072)
(-0.46830627, -0.25526857, 2.0540423)
(-0.4702594, -0.25282717, 2.055019)
(-0.45139953, -0.24062014, 2.0492816)
(-0.44999573, -0.24550295, 2.050014)
(-0.44779846, -0.25624514, 2.0459857)
(-0.4480426, -0.25282717, 2.0468402)
(-0.57481265, -0.4266553, 2.1640277)
(-0.5362079, -0.3851514, 2.0546527)
(-0.5299823, -0.3773389, 2.0503802)
(-0.5195911, -0.3851514, 2.0487933)
(-0.5264728, -0.39101076, 2.0526996)
(-0.5424335, -0.39149904, 2.0608783)
(-0.5323322, -0.39735842, 2.0578265)
(-0.5563495, -0.43104982, 2.1132464)
(-0.547652, -0.43007326, 2.1016498)
(-0.531142, -0.43837404, 2.1084857)
(-0.56181216, -0.43300295, 2.1272845)
(-0.5763385, -0.42274904, 2.128139)
(-0.5655353, -0.42519045, 2.1111712)
(-0.5556171, -0.4242139, 2.0992084)
(-0.56541324, -0.26601076, 2.1990619)
(-0.60313296, -0.34999514, 2.1652484)
(-0.5461261, -0.42274904, 2.0885882)
(-0.5385883, -0.42812014, 2.0906634)
(-0.530318, -0.42567873, 2.0810199)
(-0.5377948, -0.42079592, 2.0800433)
(-0.52241397, -0.43642092, 2.0977435)
(-0.51264834, -0.4393506, 2.1025043)
(-0.58213687, -0.31825686, 2.1961932)
(-0.44450256, -0.32558107, 2.0434222)
(-0.56992984, -0.27724123, 2.1513324)
(-0.5695026, -0.27089357, 2.1304584)
(-0.5731647, -0.22938967, 2.142177)
(-0.56492496, -0.28456545, 2.0931048)
(-0.56529117, -0.28529787, 2.0940814)
(-0.5622394, -0.25404787, 2.1144671)
(-0.56162906, -0.26576662, 2.1098285)
(-0.5670612, -0.28114748, 2.166225)
(-0.5792682, -0.29481936, 2.0959125)
(-0.58073306, -0.2987256, 2.0964007)
(-0.57969546, -0.29433107, 2.0945697)
(-0.5815265, -0.29823732, 2.095058)
(-0.5821979, -0.30214357, 2.0957904)
(-0.5794513, -0.29237795, 2.093349)
(-0.5733478, -0.32899904, 2.0857806)
(-0.5738361, -0.33095217, 2.0841937)
(-0.56211734, -0.2831006, 2.0907855)
(-0.5625446, -0.28383303, 2.0912738)
(-0.56199527, -0.28334475, 2.0921283)
(-0.5612018, -0.28261232, 2.0911517)
(-0.5612018, -0.28236818, 2.090053)
(-0.5605304, -0.28261232, 2.0904193)
(-0.5716388, -0.34413576, 2.0787005)
(-0.561507, -0.28334475, 2.0937152)
(-0.5643146, -0.2848096, 2.0940814)
(-0.563277, -0.28456545, 2.0927386)
(-0.56199527, -0.2835889, 2.093349)
(-0.5613849, -0.28334475, 2.0935931)
(-0.56040835, -0.28236818, 2.0920062)
(-0.5601032, -0.28114748, 2.0894427)
(-0.57987857, -0.29188967, 2.093227)
(-0.56700015, -0.28163576, 2.0894427)
(-0.5774982, -0.3226514, 2.0920062)
(-0.5782306, -0.32069826, 2.0935931)
(-0.58085513, -0.3226514, 2.0921283)
(-0.5800617, -0.32411623, 2.09164)
(-0.589278, -0.30214357, 2.1447406)
(-0.5938556, -0.31044436, 2.145595)
(-0.5550983, -0.2679639, 2.2055926)
(-0.55348086, -0.27333498, 2.197353)
(-0.5974567, -0.33974123, 2.1216693)
(-0.5766437, -0.32362795, 2.0905414)
(-0.5792682, -0.32606936, 2.089809)
(-0.5812824, -0.30263186, 2.0965228)
(-0.57585025, -0.32313967, 2.091518)
(-0.5767658, -0.32167482, 2.0928607)
(-0.58103824, -0.32802248, 2.0902972)
(-0.58207583, -0.32558107, 2.0918841)
(-0.5827472, -0.32362795, 2.0929828)
(-0.5774982, -0.3197217, 2.0940814)
(-0.5773761, -0.32802248, 2.0920062)
(-0.58763003, -0.3695264, 2.0976214)
(-0.5943439, -0.36317873, 2.1103168)
(-0.5874469, -0.38612795, 2.1023822)
(-0.5950763, -0.38075686, 2.11581)
(-0.6009357, -0.37489748, 2.1318011)
(-0.6002033, -0.3563428, 2.1267962)
(-0.57395816, -0.32899904, 2.0872455)
(-0.5746906, -0.332417, 2.0834613)
(-0.54774356, -0.39735842, 2.0678363)
(-0.55592227, -0.39198732, 2.0696673)
(-0.5369098, -0.4027295, 2.0634418)
(-0.54115176, -0.40761232, 2.070644)
(-0.5514362, -0.4032178, 2.0746722)
(-0.5637653, -0.39589357, 2.0790668)
(-0.578841, -0.3612256, 2.0850482)
(-0.57896304, -0.37538576, 2.086269)
(-0.5691974, -0.379292, 2.0765033)
(-0.577132, -0.39101076, 2.0907855)
(-0.5644367, -0.40517092, 2.0871234)
(-0.57603335, -0.40126467, 2.0965228)
(-0.56230044, -0.41444826, 2.0938373)
(-0.5727985, -0.41200686, 2.1043353)
(-0.5825641, -0.410542, 2.1173968)
(-0.58640933, -0.3978467, 2.1078753)
(-0.55381656, -0.4085889, 2.0807757)
(-0.5436542, -0.41249514, 2.0757709)
(-0.5526569, -0.41493654, 2.0860248)
(-0.54478335, -0.4159131, 2.0808978)
(-0.563216, -0.38124514, 2.0718646)
(-0.5569904, -0.27748537, 2.0943255)
(-0.55467105, -0.27724123, 2.088222)
(-0.5526874, -0.28651857, 2.0762591)
(-0.5311725, -0.31093264, 2.048305)
(-0.53398013, -0.32411623, 2.0503802)
(-0.541579, -0.31630373, 2.056972)
(-0.53834414, -0.30019045, 2.0559955)
(-0.535445, -0.33729982, 2.0522113)
(-0.5434711, -0.33095217, 2.0581927)
(-0.54585147, -0.34218264, 2.0590472)
(-0.5370929, -0.34950686, 2.0525775)
(-0.6041095, -0.37050295, 2.1497455)
(-0.60398746, -0.3539014, 2.1479144)
(-0.6025226, -0.34169436, 2.1466937)
(-0.50312686, -0.36708498, 2.039516)
(-0.591048, -0.39638186, 2.1902118)
(-0.50990176, -0.39052248, 2.048305)
(-0.599776, -0.39149904, 2.154018)
(-0.5955646, -0.39931154, 2.1672015)
(-0.59391665, -0.3924756, 2.1205707)
(-0.59947085, -0.3875928, 2.1343646)
(-0.6025226, -0.38173342, 2.1516986)
(-0.5992267, -0.32655764, 2.1462054)
(-0.53330874, -0.41786623, 2.0738177)
(-0.5099628, -0.332417, 2.041225)
(-0.50990176, -0.32851076, 2.0424457)
(-0.50862, -0.33632326, 2.0392718)
(-0.50828433, -0.3246045, 2.0422015)
(-0.4622638, -0.3197217, 2.0467181)
(-0.4600055, -0.31874514, 2.0461078)
(-0.4595172, -0.31581545, 2.044765)
(-0.46372864, -0.31630373, 2.0454974)
(-0.46263, -0.31288576, 2.0441546)
(-0.45268127, -0.31630373, 2.0424457)
(-0.45542786, -0.31825686, 2.044643)
(-0.45731995, -0.31337404, 2.0436664)
(-0.45591614, -0.30995607, 2.0426898)
(-0.4523761, -0.31288576, 2.041469)
(-0.46061584, -0.29823732, 2.0436664)
(-0.46263, -0.30312014, 2.043178)
(-0.45976135, -0.3065381, 2.042934)
(-0.46635315, -0.31044436, 2.0426898)
(-0.46446106, -0.3070264, 2.0424457)
(-0.46110412, -0.30995607, 2.0434222)
(-0.46769592, -0.31386232, 2.0439105)
(-0.45554993, -0.30604982, 2.0409808)
(-0.45353577, -0.30360842, 2.0382953)
(-0.45109436, -0.3089795, 2.0392718)
(-0.44731018, -0.31044436, 2.0373187)
(-0.44834778, -0.3143506, 2.03976)
(-0.46623108, -0.31776857, 2.046596)
(-0.47038147, -0.31532717, 2.0441546)
(-0.46745178, -0.30312014, 2.0404925)
(-0.4704425, -0.2992139, 2.0375628)
(-0.4700763, -0.30751467, 2.0402484)
(-0.4733722, -0.3040967, 2.0373187)
(-0.47227356, -0.31142092, 2.0409808)
(-0.4761798, -0.30800295, 2.0382953)
(-0.47367737, -0.29433107, 2.0356097)
(-0.47727844, -0.28993654, 2.034389)
(-0.4811847, -0.28407717, 2.034389)
(-0.48075745, -0.29481936, 2.0334125)
(-0.4849994, -0.28895998, 2.0329242)
(-0.48411438, -0.30067873, 2.0336566)
(-0.4888446, -0.29481936, 2.0329242)
(-0.4770343, -0.29970217, 2.0348773)
(-0.48008606, -0.30458498, 2.0358539)
(-0.4784381, -0.3119092, 2.03976)
(-0.47434875, -0.31386232, 2.0422015)
(-0.48820373, -0.31142092, 2.0370746)
(-0.48670837, -0.3065381, 2.0351214)
(-0.48252746, -0.3089795, 2.0370746)
(-0.4841754, -0.31337404, 2.0390277)
(-0.49168274, -0.3016553, 2.0339007)
(-0.49262878, -0.3089795, 2.0351214)
(-0.4930255, -0.31386232, 2.0373187)
(-0.4801471, -0.32167482, 2.0434222)
(-0.4761798, -0.32313967, 2.044765)
(-0.48374817, -0.32069826, 2.0419574)
(-0.48872253, -0.31532717, 2.0385394)
(-0.4851825, -0.31630373, 2.0400043)
(-0.5009601, -0.32069826, 2.0404925)
(-0.49781677, -0.32020998, 2.03976)
(-0.49046203, -0.32020998, 2.0402484)
(-0.48722717, -0.32069826, 2.0409808)
(-0.4942157, -0.32020998, 2.0400043)
(-0.4725177, -0.3250928, 2.0479388)
(-0.46934387, -0.32655764, 2.0513568)
(-0.5680988, -0.25941896, 2.1321673)
(-0.44895813, -0.31825686, 2.041225)
(-0.45078918, -0.32118654, 2.042934)
(-0.46501037, -0.34120607, 2.0506244)
(-0.46372864, -0.33925295, 2.0522113)
(-0.45469543, -0.3407178, 2.049892)
(-0.46665832, -0.3431592, 2.0467181)
(-0.4665973, -0.32851076, 2.0528216)
(-0.46519348, -0.3304639, 2.0542865)
(-0.46427795, -0.33388186, 2.0544086)
(-0.46397278, -0.33681154, 2.053432)
(-0.4745929, -0.35487795, 2.0370746)
(-0.47068664, -0.3485303, 2.0382953)
(-0.5197437, -0.3719678, 2.0457416)
(-0.525481, -0.36317873, 2.0468402)
(-0.5008075, -0.34901857, 2.0353656)
(-0.5047443, -0.34462404, 2.0358539)
(-0.5073993, -0.3407178, 2.0373187)
(-0.5281818, -0.3509717, 2.0476947)
(-0.5279987, -0.3402295, 2.0474505)
(-0.52744937, -0.32899904, 2.046596)
(-0.52139163, -0.4027295, 2.0562396)
(-0.5258167, -0.4081006, 2.0611224)
(-0.5157764, -0.39735842, 2.0511127)
(-0.52435184, -0.42226076, 2.0733294)
(-0.5193927, -0.41786623, 2.0666156)
(-0.52967715, -0.41298342, 2.0677142)
(-0.5148761, -0.41298342, 2.0606341)
(-0.51039004, -0.40712404, 2.0561175)
(-0.50504947, -0.40126467, 2.0514789)
(-0.49970886, -0.394917, 2.0478168)
(-0.49397156, -0.3875928, 2.0439105)
(-0.56858706, -0.26698732, 2.1535296)
(-0.44877502, -0.3089795, 2.0443988)
(-0.4476764, -0.3094678, 2.0443988)
(-0.4480426, -0.3089795, 2.0453753)
(-0.4468219, -0.3089795, 2.0451312)
(-0.4471881, -0.30751467, 2.0462298)
(-0.44651672, -0.29970217, 2.0434222)
(-0.44633362, -0.30312014, 2.0451312)
(-0.4466388, -0.30604982, 2.046474)
(-0.55296206, -0.28041506, 2.0799212)
(-0.5766437, -0.23891115, 2.1515765)
(-0.57639956, -0.24477053, 2.1620746)
(-0.4739215, -0.23866701, 2.195888)
(-0.4819171, -0.24599123, 2.2018695)
(-0.50050235, -0.18788576, 2.1569476)
(-0.4902179, -0.19447756, 2.1636615)
(-0.49268982, -0.18983889, 2.1692767)
(-0.50324893, -0.18373537, 2.1625628)
(-0.47556946, -0.22865725, 2.2071185)
(-0.47465393, -0.23207521, 2.1996112)
(-0.48246643, -0.24208498, 2.2084613)
(-0.48057434, -0.23988771, 2.2172503)
(-0.4921405, -0.25038576, 2.2161517)
(-0.49046203, -0.24843264, 2.2259173)
(-0.50273013, -0.2547803, 2.232265)
(-0.50343204, -0.2572217, 2.2215838)
(-0.516875, -0.26186037, 2.2246356)
(-0.516814, -0.25868654, 2.2354388)
(-0.48008606, -0.2025342, 2.171535)
(-0.47245666, -0.21181154, 2.1806293)
(-0.47508118, -0.20448732, 2.1844134)
(-0.48286316, -0.19691896, 2.1743426)
(-0.47093078, -0.22230959, 2.1901507)
(-0.4731891, -0.2169385, 2.1965594)
(-0.53190494, -0.26039553, 2.232448)
(-0.53105044, -0.26356936, 2.2214007)
(-0.50553775, -0.17274904, 2.1720843)
(-0.5189502, -0.16835451, 2.1668353)
(-0.5169513, -0.17519045, 2.1630511)
(-0.5051105, -0.17860842, 2.168056)
(-0.47782776, -0.18056154, 2.1914325)
(-0.46494934, -0.19203615, 2.2030292)
(-0.45750305, -0.18324709, 2.201137)
(-0.4728839, -0.17079592, 2.1894794)
(-0.46427795, -0.14345217, 2.178493)
(-0.44029114, -0.15395021, 2.1919208)
(-0.4449298, -0.12636232, 2.180202)
